LHT (mm),HIC (mm),w_p (mm),w_n (mm),FF,rho_c,Th (K),"Electric potential (V), Voc","Electric potential (V), Vn", PDmax, flux (W)
3.318054446,1.511764686,2.60860912,2.260526996,0.894189675,4.95E-08,402.5429248,0.040853561,-0.017565058,77.12891394,0.577205537
2.700040243,1.063017751,2.411905672,0.792080133,0.637983702,3.44E-08,372.4224362,0.030978866,-0.027483733,75.56645333,0.485896927
2.308004603,1.142740223,1.799992847,2.246726516,0.923428982,1.41E-09,472.923273,-0.004270844,-0.004271503,0.839762175,0.498938984
4.97231775,1.698637445,1.27498245,1.155835291,0.57210533,3.35E-08,363.6654608,0.036089151,-0.022461202,38.68616515,0.094252095
4.46141643,1.418194253,3.930038553,1.53495326,0.789073483,1.23E-09,318.8279521,0.03816734,-0.020295009,69.64760115,0.794684699
3.305326812,2.784536307,4.955494027,3.281407804,0.781794841,1.63E-09,360.5457988,0.039231187,-0.01896025,85.42770881,1.87936199
3.062198125,1.420738669,4.000062112,0.803407398,0.353595899,7.60E-09,443.0707093,0.036093825,-0.022356293,77.64535151,1.145856286
3.292972159,1.433611478,1.831716355,2.591256903,0.917618651,8.96E-09,431.5163774,-0.006225166,-0.006225689,1.068552683,0.396844734
1.405904485,1.458836281,1.601640326,3.242577137,0.069747321,4.29E-08,337.6034307,0.029394454,-0.028864595,32.93576479,1.042758329
2.278119845,2.591550526,1.479496442,2.398362766,0.741839818,2.29E-08,322.3568598,0.031635094,-0.026592757,33.06841374,0.425952056
0.677567898,2.126970802,1.115127835,0.586068578,0.919001377,2.03E-09,432.1731517,-0.010128151,-0.010128457,30.61033026,0.403868199
2.639957169,2.035422126,2.980987474,4.934837106,0.355017383,2.83E-09,435.2753671,0.033186889,-0.025125028,30.44693025,1.527934137
2.943610628,1.335357556,3.224301674,2.152020953,0.633299529,3.73E-09,373.2299274,0.039041269,-0.019386307,94.63086523,0.899716393
1.524873812,2.544760442,3.674761973,4.003597341,0.556000925,1.77E-09,468.5602767,0.032673521,-0.025196087,86.55750529,2.796161601
4.838129812,0.595909653,3.560960169,1.965409215,0.735356579,3.76E-09,495.6410408,0.028009769,-0.030541118,32.26121858,0.637575319
4.592545749,2.676992931,1.815499901,2.637575406,0.829560129,2.87E-08,341.1290447,0.023466626,-0.034963371,10.50974332,0.287041176
3.74964456,1.781874749,1.986399524,2.248086392,0.592740112,3.04E-09,415.4137431,0.034286793,-0.024193364,37.2682621,0.3450621
2.900239829,1.495625587,3.566815409,2.041426533,0.784314128,4.69E-08,301.0692658,0.039387556,-0.018955802,104.9722241,1.071072237
4.414861218,1.742918202,2.072514384,0.598331197,0.331057018,8.69E-09,442.6108792,0.038452706,-0.020085914,69.87258404,0.217579968
1.087935547,2.168538826,1.456804353,2.12009422,0.255728353,4.42E-09,382.8564227,0.033445416,-0.02454332,89.85384889,0.774274055
4.057294074,0.531913566,2.184512692,4.502704957,0.437600921,6.68E-09,338.6538454,0.032406645,-0.0261399,13.50200017,0.691093992
1.061693663,2.678879641,1.724378709,3.606770024,0.65996294,2.62E-08,450.4443844,0.024278813,-0.033343437,28.27910227,1.649706302
4.073947981,1.616848813,0.897407245,1.154402866,0.218522254,1.08E-08,462.1297595,0.036286677,-0.022265888,33.11569271,0.071360662
1.740954057,1.357416299,4.23562506,3.160197521,0.662316973,1.03E-09,322.2333002,0.032000047,-0.026139064,100.4989309,2.708664342
4.446907615,0.845613914,4.339001251,4.51503887,0.404684284,6.99E-08,308.1991524,0.029773493,-0.028735639,25.85741178,1.316435802
4.748189422,1.598663436,1.488876351,3.650153184,0.766017747,1.36E-09,366.8156883,0.028283585,-0.030232764,6.588794583,0.345890368
1.169581862,1.740806928,0.791474898,1.169079766,0.083152235,7.54E-08,425.1980932,0.035930079,-0.022281987,94.55960028,0.216507305
2.582040223,1.509116736,3.824723468,4.405246235,0.651184374,1.14E-09,458.6839054,0.033290437,-0.025026471,50.00497967,1.875068076
4.914443202,2.196650235,1.451878816,1.85694806,0.634840103,3.48E-08,409.2124993,0.023841434,-0.034667551,11.93460179,0.15401915
2.675333462,1.552241322,2.270459702,2.543342649,0.896841929,1.17E-08,416.1497553,0.034255303,-0.024106352,52.72174154,0.62625259
4.385963851,2.903543945,0.788608635,2.867642419,0.692030798,1.03E-08,459.9716444,0.035644971,-0.022806951,5.593352659,0.194054593
3.14929185,1.998193795,1.518213131,4.32727972,0.766671707,1.40E-09,405.7686748,0.019622011,-0.038759279,3.676452955,0.675775265
2.188984586,2.518694839,4.068060252,4.692233728,0.864131914,3.00E-09,422.230898,0.033149444,-0.024852638,58.39078739,2.490042701
1.786026,0.773389758,4.119784011,4.68343795,0.657546726,3.59E-08,403.243468,0.031492068,-0.026726949,65.59473317,3.112607063
1.41450391,1.493228232,1.431881712,0.535793816,0.311138271,6.06E-08,476.0916467,0.036458815,-0.021850351,200.7262352,0.329131527
3.928091861,1.342119254,2.011612303,4.648498185,0.83279642,1.14E-08,347.1033237,-0.004451699,-0.004453361,0.218077228,0.721919114
2.239432281,1.92370597,1.104072886,0.744741347,0.722820308,5.09E-09,352.7987169,0.035978025,-0.022348663,105.0678663,0.138816981
2.80073958,2.6527838,0.833776836,1.695981456,0.431993844,1.32E-09,325.5922923,0.021471067,-0.03691957,8.771908559,0.142965094
2.71546466,0.695845544,4.964772715,2.817445346,0.689476255,2.31E-08,463.8933503,0.031523414,-0.026851297,72.01012464,2.213147747
3.097755632,0.681436995,3.450172781,2.659665601,0.830919989,3.60E-09,382.3554581,0.042459525,-0.015997624,97.38585621,1.030138264
4.395097155,2.62579427,2.939434291,3.221194072,0.928086918,1.29E-09,369.5787882,0.028445928,-0.029928933,22.65785851,0.629826302
4.913327046,1.032125215,3.944743252,2.657508029,0.907116354,2.15E-08,496.2697434,-0.010602794,-0.010603266,4.161167365,0.784283888
2.334128939,2.171883136,4.280347219,4.704690558,0.342795044,9.36E-09,485.3606733,0.037443755,-0.020747968,73.51964466,2.509519257
4.223835149,1.857195331,4.130216456,1.582469817,0.429524342,1.06E-09,494.3975364,0.04038255,-0.018089816,82.39674821,0.924110986
3.940375076,2.582233987,0.574427522,1.733111123,0.148582944,1.67E-09,328.4597994,0.030816745,-0.027686358,6.546936451,0.084588048
3.080880282,0.812722275,1.340635542,4.643320711,0.272789858,2.50E-08,478.2503626,0.023904558,-0.03461167,3.918265254,0.736746985
4.802212146,0.824457414,3.44707386,0.845327812,0.844179088,1.34E-09,365.7419199,0.036248261,-0.022276392,54.58664387,0.548914743
1.40213532,1.892045901,2.190917065,3.243023699,0.374764934,5.39E-08,302.531354,0.019842976,-0.038255993,23.98273134,1.384392363
0.991688946,2.865946633,4.92117193,3.567811784,0.608497393,4.19E-09,378.2596672,0.036723279,-0.020367019,236.1058882,6.202179883
4.342828851,1.537494396,3.494321567,2.774937755,0.649369056,1.50E-09,401.8392706,0.042161134,-0.016326965,67.07930167,0.76269076
2.476174175,1.317355251,4.804470089,3.624043455,0.753646348,3.31E-08,321.6440847,0.028560806,-0.029698777,55.89966183,2.467691435
4.311359844,2.016723308,1.406509167,1.277395907,0.214520027,1.12E-08,407.5355234,0.037143138,-0.021378497,47.1788144,0.132288919
4.518905923,2.826121501,4.387806627,4.336845047,0.324331821,4.10E-09,463.8927168,0.035845589,-0.022546518,38.77499797,1.281574355
0.781059171,2.592319582,1.946085376,1.130115603,0.453502707,6.49E-09,375.5301902,0.044860085,-0.012565328,502.4257928,1.15897262
4.475591433,2.988709027,4.953041637,2.303655999,0.378356955,1.10E-09,370.5289613,0.043612289,-0.014778965,88.59453767,1.284555656
2.517435749,0.556421458,1.209599024,0.838659206,0.93461471,2.12E-08,367.762084,-0.009409813,-0.009410015,6.295589177,0.141993261
2.796946201,0.782145362,2.823529185,2.953449855,0.801446723,5.39E-09,484.6188892,0.026448978,-0.032014083,32.29800474,0.888378515
3.3196663,2.023669408,4.067800402,3.513856133,0.481718079,2.68E-08,309.7516198,0.028968775,-0.02940697,38.82875978,1.398626893
4.66872173,2.551441098,2.446891163,4.735497358,0.841341763,1.80E-08,389.0152284,-0.004942333,-0.004943218,0.301703065,0.711881942
0.586022425,1.213110856,2.606378271,3.827012882,0.362887653,2.01E-08,352.9198908,0.032732776,-0.024706936,157.5352252,4.601059516
2.645795607,1.09802772,4.93860108,2.934963124,0.757245492,3.85E-08,478.7614051,0.040944403,-0.017354464,122.3901827,2.269415124
3.594749191,2.467439498,2.413886676,4.696776577,0.251308038,1.83E-08,319.2104527,0.034707328,-0.023678523,19.15395653,0.884402392
3.75218131,0.640954635,3.218324453,2.652965771,0.745089841,6.88E-09,382.2885533,0.040612357,-0.017918752,70.08678302,0.761508525
3.616395942,1.423456619,0.745428473,3.025425439,0.460808063,6.02E-09,381.3632304,0.015321607,-0.043207593,1.020518467,0.25408562
1.104958082,1.764523056,4.289945361,3.182443375,0.146749389,1.73E-09,477.6788835,0.030473353,-0.027377992,142.8443099,4.333037232
1.847280148,1.900871686,3.41675622,2.344908766,0.295936209,3.62E-08,343.098689,0.033976942,-0.024230662,112.3064013,1.614137332
2.114219864,2.321537892,2.318090463,4.273172108,0.412047162,3.33E-08,428.9790821,0.008081964,-0.050133011,1.920555217,1.296737994
4.119967435,1.387114309,0.57276293,1.333291725,0.72436362,3.11E-09,326.8812254,0.036083936,-0.022473629,13.49475472,0.054913494
1.754419426,2.031710862,3.162509693,2.996789857,0.115684443,5.31E-08,490.7951428,0.038645172,-0.019504697,120.2324201,1.666770206
1.448172337,1.963438557,0.556960228,3.750049653,0.643592296,1.51E-08,418.6029919,0.022793947,-0.035360562,2.128419694,0.888513817
4.808516086,1.869040252,0.505416263,4.567892773,0.694412277,9.07E-09,425.2513461,0.02354908,-0.034971971,0.383486895,0.390006542
0.539884783,2.101208233,3.27244353,4.477632784,0.638529233,1.08E-09,386.7546803,0.029015593,-0.027458364,147.4404268,7.256057723
4.990193851,1.148622928,1.350576803,2.789331302,0.734602674,5.83E-09,368.4565425,0.013532859,-0.045032205,1.908578817,0.215341394
3.545695845,0.711621884,1.363493974,3.39422653,0.210351754,1.91E-08,342.5352859,0.022368769,-0.036195792,5.375617891,0.397309523
4.228111848,0.79817918,3.439722046,2.274069813,0.57839302,1.51E-09,420.7975508,0.0353299,-0.023213775,54.23045533,0.712777112
1.825787284,1.061455957,0.741637346,2.606799933,0.897030452,8.30E-09,490.9123491,-0.009824184,-0.009825892,1.086908568,0.394380556
0.56441875,1.750494839,1.910325027,4.578196067,0.599705843,9.70E-08,371.9581908,0.028611395,-0.028381474,58.91152345,4.527575338
3.820412834,2.601106876,1.17244356,4.688167969,0.600202712,2.71E-08,476.6313777,0.020424277,-0.037991757,1.765365052,0.578842262
4.253650687,2.253233355,3.110793664,4.529363261,0.712795678,1.24E-08,329.7552626,0.030519438,-0.027887557,19.13208347,0.911500316
3.832142594,2.472601511,3.477943196,1.122668878,0.349883809,1.16E-08,487.2252042,0.042278898,-0.016150357,98.96306381,0.709420405
1.142826293,1.37743906,3.745111341,4.325378096,0.680428311,1.22E-09,370.0972568,0.03276451,-0.025055536,108.9942523,4.03260113
3.89042565,1.511634354,1.648540476,4.76763679,0.87461045,8.22E-08,375.9454423,-0.008811805,-0.008813339,0.584853703,0.668806124
3.960152519,1.484204715,0.901623882,2.125623626,0.059805926,7.18E-08,392.5684514,0.036071454,-0.022465819,13.72953442,0.144040632
3.463432321,0.979682961,0.854076456,2.833908302,0.833101737,2.32E-08,443.648854,0.020755769,-0.037778369,2.843467751,0.24797214
3.947521698,0.653041645,2.417681968,4.005928651,0.246756498,1.58E-09,443.9306867,0.034282681,-0.024264655,21.70679461,0.675737737
4.306646479,1.977290232,4.756299841,3.029351619,0.460330946,2.60E-09,395.9177169,0.03784641,-0.020591214,62.236773,1.319840948
3.261218514,2.973041709,1.479780654,4.970675848,0.817113021,2.33E-09,404.6305799,0.025840408,-0.032446604,4.576263396,0.803506806
0.898721213,0.917074262,1.655337206,2.550710143,0.791520915,1.09E-08,306.0020976,0.033524998,-0.024508379,101.113477,1.281101576
2.694325144,0.61671205,0.953999609,3.7127422,0.85273473,2.60E-09,360.8593403,-0.004377996,-0.004381582,0.121016003,0.535636797
0.849422006,2.448829205,3.225066233,4.066660131,0.896375113,2.46E-08,369.2034148,0.034296093,-0.022672359,145.1702203,4.227714091
2.33394364,1.131465017,3.559427933,2.723451871,0.452441261,1.23E-08,411.7454537,0.029022623,-0.029362669,60.65782146,1.447600546
2.331979201,2.574109513,3.393190437,4.356427126,0.64072743,1.08E-09,411.6599535,0.029809696,-0.028333838,39.10971342,1.766054369
0.797044299,2.259841668,4.375086094,2.95769566,0.401430596,3.08E-08,441.9799595,0.03823794,-0.01900576,331.3381423,5.961968018
2.069692403,2.864183843,2.688916258,2.352428586,0.365645046,2.39E-09,443.4054592,0.03497037,-0.023185357,89.8274511,0.980488497
0.999491445,1.522318089,1.105056683,0.985206532,0.43843587,4.46E-08,347.0421448,0.036509055,-0.021614083,199.7208338,0.345800522
4.137058445,2.154924599,1.802323088,2.270361094,0.718768521,5.13E-09,454.0374302,0.022660033,-0.035800049,13.04472368,0.278337397
4.764596117,1.662136952,3.48093488,3.802714046,0.501296672,4.76E-09,303.9207136,0.039295871,-0.019200139,40.00487479,0.814910186
0.825424139,2.076471743,3.259048882,4.645788853,0.782653707,1.06E-09,443.2323769,0.02487709,-0.032238391,67.29817185,4.943101489
4.798018433,1.623997265,2.889514084,1.632557317,0.720696629,9.45E-08,320.4122207,0.038092952,-0.020410844,59.65930488,0.424986145
2.851594697,0.971580616,3.573339884,2.098559828,0.068430615,1.67E-08,445.9296417,0.036082054,-0.022399645,88.26145579,1.10251459
1.848045551,1.76974354,3.368258827,1.192824473,0.617214341,7.01E-09,405.4236181,0.042382251,-0.015782569,207.4865135,1.383779045
0.845879339,1.821460504,4.465962003,3.608253024,0.442914011,1.56E-09,387.4509001,0.034622367,-0.022771623,228.2314504,6.284315007
2.752809206,2.526509621,3.137073699,4.820847935,0.46096609,2.50E-08,438.133278,0.029538611,-0.028728375,25.71525916,1.503479114
4.07531995,2.338801764,4.003706114,3.384284989,0.786535748,3.68E-09,307.2741667,0.031322006,-0.027042791,37.64160147,1.093131449
3.681889148,2.15947906,1.619182202,3.276844385,0.542847187,9.47E-08,344.6940651,0.030303994,-0.028143615,13.40005601,0.408066377
0.726017052,0.783467739,3.551821631,2.990704687,0.847059641,7.96E-08,423.2880285,0.036836876,-0.020656842,292.6652117,4.744151759
0.828058259,2.301540727,4.559873533,0.898050833,0.691525033,2.96E-08,469.4430813,0.047312511,-0.009613968,487.2430282,5.322255074
2.312929772,1.750762891,2.235795476,3.782767219,0.547556008,8.75E-08,376.2215274,0.028723896,-0.029597864,25.22925524,1.004160647
1.828807223,2.73524884,4.005968843,3.209222946,0.729084179,1.63E-09,351.7522945,0.029653229,-0.028239502,78.2376044,2.358625696
1.545729454,2.799677335,3.761551855,3.47664546,0.084514146,3.63E-09,403.7472872,0.033430563,-0.024501342,103.7578181,2.626766856
1.764520245,0.637891477,0.767867886,4.544649919,0.074375289,3.21E-09,424.4630505,0.021580222,-0.036861809,2.012873051,1.091609954
4.115672345,2.551603901,3.116787393,4.027823542,0.125014394,1.39E-09,384.0206063,0.034536293,-0.023869648,29.47540298,0.853058619
4.681526241,0.594243476,1.085852071,4.014118635,0.443808793,8.80E-08,475.3421365,0.021452392,-0.037139061,1.840759331,0.355168277
2.322962125,1.417924064,4.852936275,4.67232696,0.261905131,1.32E-09,404.6877418,0.035812633,-0.022443896,76.94373036,2.998226011
4.57749951,1.855749939,4.151333762,4.954707282,0.935835165,5.17E-08,307.1647175,-0.007687171,-0.007688043,1.44532657,1.294481513
1.946730656,0.870251997,0.993757106,3.115772294,0.538061125,3.44E-08,344.6107909,0.024868051,-0.033582674,8.050787564,0.544310469
2.643966439,2.365784531,1.047883989,0.989967272,0.646174171,5.65E-09,390.1294062,0.035994229,-0.022356406,69.78566676,0.121755952
1.51713049,0.52088676,3.175132347,2.566084585,0.300938123,1.09E-09,439.5451038,0.033331105,-0.025007426,118.2806438,1.810233462
3.38214219,0.921497621,2.052001284,4.044205159,0.339617218,1.03E-09,343.9504488,0.034741343,-0.023779032,19.99383846,0.691538792
4.905415018,1.951992075,0.657076366,0.624763961,0.351915723,2.56E-09,495.2514879,0.036093289,-0.022465819,37.60349586,0.026006926
3.215718932,2.285968905,2.937386785,0.755993473,0.678862135,9.72E-09,363.7116516,0.035296316,-0.023034667,78.50444703,0.593637704
2.110163379,2.791607757,2.245302949,0.802210021,0.476335587,8.24E-09,406.4960414,0.044716001,-0.013460627,202.3702283,0.538572971
3.415178507,2.26374163,0.954844216,3.789660912,0.515915287,1.48E-08,303.7932769,0.02718599,-0.031252138,3.548343654,0.424084593
1.053143053,2.179448176,4.108641765,2.755249829,0.582802684,3.50E-08,476.9781443,0.042870597,-0.014665901,317.4947486,4.005690149
4.498965861,1.485852866,4.617845444,2.160040746,0.741930491,5.68E-09,457.7669307,0.031077277,-0.027365399,44.72617133,1.11481878
2.763877779,0.503211064,3.904672703,0.975276704,0.131332774,2.09E-09,339.0916009,0.04119935,-0.017307445,123.0456652,1.222447275
2.522073839,0.800398147,4.200900395,3.795081126,0.749186521,3.98E-08,486.6473382,0.024833188,-0.033540634,36.18701352,2.007634799
3.136391548,1.836386362,1.474207553,1.944589147,0.556911562,4.63E-09,363.1679528,0.024648628,-0.033805576,19.24003659,0.254824107
3.311527383,2.187824715,1.686078279,1.693958315,0.6521859,3.75E-09,438.4372577,0.035191492,-0.023223984,50.27452874,0.260797021
0.822991128,1.54362071,1.438373931,3.435436407,0.344796588,3.38E-08,463.7952636,0.03244775,-0.025403485,52.27843902,1.77564078
3.571777496,2.326697529,3.942785441,3.015549017,0.418448153,7.38E-08,448.1828922,0.041338275,-0.017047252,80.44619754,1.160074041
1.588692561,1.804655738,4.765626855,2.130847888,0.258049238,6.76E-08,483.5165568,0.036910562,-0.021163503,179.5789552,3.300275431
3.712786846,0.685440489,3.72576743,3.386693619,0.931369998,1.88E-09,472.8549521,0.033739866,-0.024732788,45.16287681,1.078438544
4.201406575,0.980040627,4.466600442,1.720496842,0.497302675,1.01E-08,498.9223028,0.050935606,-0.007583157,131.763044,1.088765074
4.117813284,2.599995558,3.374145927,4.076736177,0.946469224,1.53E-09,336.5222825,-0.009897181,-0.009897745,2.626124922,0.949821497
2.986254353,2.312281867,2.244469553,1.531935276,0.49080738,8.36E-08,360.9523602,0.03638191,-0.021998134,80.02716358,0.43203191
2.840764515,2.736904968,2.415927267,1.214769629,0.247776138,2.69E-09,427.2451735,0.042518513,-0.015835305,130.2979688,0.487312867
1.142941826,0.793893123,0.838946445,4.020977343,0.506707157,2.48E-09,446.6094372,0.011019529,-0.047239528,1.217738135,1.361450666
3.989057677,2.975556337,0.641557379,3.685514138,0.085636015,5.99E-08,406.9210109,0.035742818,-0.022700005,2.588652512,0.318980521
1.721342212,1.023516785,3.629640219,1.321875391,0.864292821,8.62E-08,314.785673,-0.009719071,-0.009719533,11.72120644,1.705542503
2.735129403,0.529449691,2.472930014,1.023105887,0.786695226,2.48E-08,468.3190454,0.041249475,-0.01725218,132.1194028,0.517338587
1.779233418,2.993557348,2.984967806,4.272795898,0.703238469,1.75E-09,492.1748712,0.027998495,-0.029893523,39.36445671,1.956291999
