LHT (mm),HIC (mm),w_p (mm),w_n (mm),FF,rho_c,Th (K),"Electric potential (V), Voc","Electric potential (V), Vn",PDmax,flux (W),A,Qin_per_A,efficiency,V_diff
2.737618277,1.954303819,4.66080268,3.701808051,0.493591262,4.46e-09,420.1225954,0.031605635,-0.026683095,59.72368473,2.142548948,3.54264644683436e-05,60478.768631132814,0.0009875148929413865,0.05828873
1.853952394,2.415868033,2.289163412,2.38214999,0.66923342,6.88e-09,471.97495,0.032921206,-0.025192744,75.87733592,0.871300351,1.0914907701696481e-05,79826.63480192101,0.0009505265517991498,0.05811395
1.781782225,1.516041341,3.312151114,3.645174474,0.636791768,2.74e-08,300.6633409,0.027974322,-0.030208032,53.76188164,1.970386406,2.425764194787262e-05,81227.45031170688,0.0006618683885027915,0.058182354
0.665991263,2.69959437,4.00918404,4.997565802,0.591016469,3.99e-09,337.9863334,0.027237843,-0.02929926,118.0846575,8.177847581,4.1049220611910616e-05,199220.53230475125,0.0005927333700693248,0.056537103000000005
3.243039503,2.121707383,4.027663756,3.695638472,0.882339442,3.22e-08,343.9375251,0.028533534,-0.029752517,36.67163043,1.443674107,2.9879819047122523e-05,48316.025767198495,0.0007589951749486851,0.058286051
2.762055605,2.748122296,2.836760371,3.927566102,0.255672633,1.41e-09,489.9932176,0.038890771,-0.01939514,51.08984843,1.11266959,2.3472984888055536e-05,47402.134637175746,0.0010777963655234234,0.058285910999999996
0.731654381,2.058763278,4.360783754,4.722642568,0.494347284,1.11e-08,330.7387313,0.029473363,-0.027581415,147.1119408,8.043226262,4.131978777423597e-05,194657.97612385545,0.0007557457635663323,0.057054778
4.587196487,1.274229278,4.499119467,3.671529321,0.120104389,3.86e-09,406.8922989,0.035995694,-0.022510162,45.23064349,1.211095994,3.372220353330108e-05,35913.90440437939,0.0012594187192992727,0.058505856
1.578028508,1.004487371,1.581022249,4.328626811,0.100299441,3.29e-09,405.7116925,0.035949773,-0.022370831,26.41659259,1.374901475,2.1236641420741046e-05,64741.94519558937,0.00040802902214621235,0.058320604
1.152026924,2.772066244,1.760973831,4.794703701,0.259972059,4.76e-08,468.8093931,0.030179466,-0.027590428,25.75923929,2.294770289,2.609021241384992e-05,87955.21679163592,0.00029286766867988174,0.057769894
2.702537421,2.401000168,0.739042809,1.449361804,0.619719098,2.44e-09,489.77193,0.036002439,-0.022384143,27.08852047,0.111277541,2.6468339124287448e-06,42041.75429273207,0.0006443242182851277,0.05838658199999999
4.935427043,2.190995922,4.080118264,2.767680535,0.283891664,4.14e-08,407.7090884,0.042176532,-0.016300361,65.25309167,0.864218831,2.430742059204426e-05,35553.703764144186,0.0018353387906608922,0.058476893
1.589248722,1.252415799,2.376748563,3.562496814,0.221215895,3.87e-08,485.9988365,0.032154418,-0.026105448,54.5868961,1.459504039,1.8340317281482717e-05,79578.99618637387,0.0006859460249053353,0.058259865999999993
3.524609963,0.96011193,1.531024763,1.613604783,0.462922084,9.95e-09,445.0318303,0.036094919,-0.022460852,47.38030759,0.208551482,4.947757220639683e-06,42150.71045321761,0.001124069015220672,0.058555771000000006
3.927288269,2.39112772,1.543056249,3.202127885,0.602238262,2.94e-09,352.9118256,0.024084672,-0.03435924,7.621976355,0.358547905,1.2634645579472521e-05,28378.152971899104,0.000268586062050885,0.058443912
1.569368948,1.685394865,4.556299736,1.659104521,0.273701936,2.84e-09,485.6841422,0.039898287,-0.018214006,216.1233101,2.978679008,2.3512495095876305e-05,126684.93904427905,0.0017059905599706715,0.058112292999999995
3.776973569,1.06447388,4.252624702,2.000556592,0.320622068,8.51e-09,433.4886352,0.042766589,-0.015741422,100.7122633,1.127909484,2.2087043533855246e-05,51066.566798364336,0.0019721761147104533,0.058508011
2.155024097,2.041554945,2.990888984,2.486834134,0.602203374,1.04e-09,382.8191865,0.03457847,-0.023655605,87.85246719,1.141317435,1.5129760924640082e-05,75435.25906885078,0.001164607482951916,0.058234074999999996
3.345376238,0.60083463,3.272498602,2.881355444,0.90116458,1.16e-08,436.0484169,0.035584529,-0.022898736,57.27915886,0.909262405,1.9011456294760393e-05,47827.078099776874,0.0011976303202237066,0.05848326499999999
3.350883698,1.315425635,2.634465067,2.522146422,0.657267555,8.05e-08,380.2625655,0.033434627,-0.025039316,46.92646201,0.613367612,1.3301628763250714e-05,46112.21850474365,0.0010176578688178403,0.058473943
2.910986078,1.671392486,2.262499443,2.719379839,0.754613729,2.04e-09,322.8367536,0.038706515,-0.019687038,57.16672175,0.600868172,1.2513930438334977e-05,48015.94310923368,0.001190577921586353,0.058393553
0.906303965,0.869895835,4.619645965,1.843649403,0.380129085,1.4e-08,443.7957494,0.039507895,-0.018331654,365.4970408,5.32108532,2.474017196312304e-05,215078.75240040573,0.001699363775923179,0.057839549000000004
4.25886123,2.961636194,1.065257166,1.215342923,0.295028923,8.39e-08,464.8175224,0.038191102,-0.020281992,40.35507676,0.087803737,2.6118312502005353e-06,33617.69141603558,0.0012004118980267248,0.058473093999999996
1.943510292,1.022743411,2.383010554,0.713074898,0.458840969,5.26e-08,445.7612398,0.038783773,-0.019641916,162.514901,0.653135558,6.1872151106330985e-06,105562.1222668576,0.0015395190766359136,0.058425689
1.339333297,0.825882825,2.050528586,1.381904251,0.776419546,5.02e-08,345.8229336,0.024355389,-0.033921045,80.52589227,0.799942471,6.1143268409350295e-06,130830.83253653305,0.0006154962917285881,0.058276434
0.683488137,1.008837185,2.741678241,3.118746387,0.460669678,4.4e-08,491.3270027,0.029384174,-0.028315336,148.9701183,3.565596183,1.7243378603598404e-05,206780.60054054137,0.0007204259873052885,0.057699509999999996
3.159018244,2.422652833,2.559343435,4.037519515,0.812052868,4.15e-09,305.0509123,0.022191349,-0.036109177,12.19677651,0.895651254,2.285180265228343e-05,39193.89938852389,0.0003111906878439163,0.058300526
0.57464523,1.913539849,1.129635398,0.98849911,0.114823999,7.63e-08,352.0184869,0.034200644,-0.023420352,309.0435349,0.614554776,2.2532066228854103e-06,272746.7466845156,0.0011330787210359237,0.057620996
2.804418762,0.552522892,2.809136757,3.871806622,0.09086914,9.81e-09,309.6252455,0.019839416,-0.038647326,13.14765838,1.075290051,2.2882135837691527e-05,46992.55605452612,0.0002797817246787893,0.058486742
1.519230988,0.586078271,1.590884662,1.873212487,0.184630733,5.12e-09,381.1459386,0.043567515,-0.014887408,141.9907052,0.561473463,6.039839029239578e-06,92961.66011740384,0.0015274114621089603,0.058454923
3.403277557,1.614563875,1.32949107,4.781747477,0.395932708,6.74e-09,424.622968,0.015499383,-0.042970597,1.390839468,0.697974357,2.4632655439005605e-05,28335.32741641664,4.908499723896571e-05,0.05846998
1.284648931,2.541638108,0.791753985,3.714430868,0.167937988,4.66e-09,476.5105727,0.034109716,-0.023931295,10.81310134,1.03424228,1.4423871045914612e-05,71703.51680958328,0.00015080294274429247,0.058041011
2.240309058,0.716766419,2.423488644,1.802942365,0.070831626,1.73e-08,461.6179173,0.036069651,-0.022411668,99.21959103,0.69354963,9.123898379108752e-06,76014.61581247333,0.0013052699138120084,0.058481319000000004
4.715284949,1.845907755,3.319896575,2.856642738,0.334213445,1.33e-08,393.7361037,0.036078515,-0.022420541,42.54976755,0.656480143,1.9182121001264865e-05,34223.54300427528,0.0012432893796146293,0.058499055999999994
1.118844249,2.783074216,3.774170045,0.856151007,0.216225167,8.42e-09,444.7408852,0.041081344,-0.016662409,291.0909237,2.741445211,1.4977354075362416e-05,183039.3537607318,0.0015903187905728334,0.057743752999999995
1.010630846,2.573914579,2.617253236,1.291360466,0.652532904,3.92e-08,393.0614393,0.038394824,-0.019085051,300.0525757,1.572500317,8.517626354500206e-06,184617.19868343187,0.0016252688148221137,0.057479875
1.660737325,2.378558294,3.380219586,0.547552052,0.497388419,1.76e-08,377.2991982,0.042208155,-0.015837354,170.1548719,1.484876545,1.1725697699227421e-05,126634.38740176929,0.0013436703520360114,0.058045508999999995
3.469928207,2.853335982,2.726574597,3.530824374,0.260887197,6.27e-09,405.2181676,0.024458134,-0.033908837,17.50728062,0.77468764,1.9900929793038202e-05,38927.20832928135,0.0004497440574702319,0.058366971
4.177499901,2.191543084,4.321095116,2.406605804,0.224355908,1.32e-09,435.1709475,0.039264372,-0.019178238,73.09015964,1.08556665,2.4463614497365538e-05,44374.74479157214,0.0016471116618992166,0.05844261
2.998403652,1.40850983,4.436158929,2.798835642,0.250626976,5.14e-09,445.3764113,0.038192041,-0.020213878,91.34272333,1.643390041,2.751298699427598e-05,59731.42942792449,0.0015292237973346943,0.058405919
2.883427603,2.845452931,1.267521701,1.463523095,0.687733977,3.5e-08,371.3472538,0.036742072,-0.021572077,54.43960782,0.184599386,3.748511112104312e-06,49246.05542822333,0.0011054612871348921,0.058314148999999996
1.588335309,1.188916941,1.113051432,2.983020028,0.086401155,1.7e-08,414.2640503,0.035922037,-0.022446692,27.21776603,0.655999571,1.0137291977726371e-05,64711.51984586814,0.0004206015574171044,0.058368728999999994
0.918962455,1.330431305,3.336804167,4.906189579,0.096224966,5.32e-09,481.9741748,0.032145328,-0.025710885,95.91374105,4.850514791,3.520495823399676e-05,137779.30820880653,0.0006961403878196379,0.057856213000000004
4.537470911,2.252021045,1.855515866,0.83050111,0.597328648,2.42e-09,495.26258,0.036058548,-0.022418161,60.2183144,0.177284602,4.132671222688962e-06,42898.30776440234,0.0014037456845784964,0.058476709
4.551881257,2.413290749,0.583568234,1.777628298,0.627851432,1.83e-08,345.4496182,1.93e-06,-0.058508128,2.18e-08,0.076741432,3.500514249584255e-06,21922.90233045454,9.943938841398837e-13,0.058510058
3.348956558,2.82350871,4.498892012,1.593489168,0.648736632,5.96e-08,338.5662331,0.044990533,-0.013257245,129.0306645,1.365335318,2.2779237064170737e-05,59937.71056307782,0.002152745963898796,0.058247778
2.02563406,1.012006023,1.521053453,1.618471898,0.384692454,1.96e-08,435.3371267,0.031707157,-0.026753854,62.98549672,0.359559169,4.933054891498945e-06,72887.72918777421,0.0008641440393586146,0.058461011
2.071443086,2.494995088,4.681762933,2.204178609,0.7753504,4.22e-08,382.9367772,0.041845479,-0.01608925,175.7799268,2.464315351,2.6777307501185937e-05,92029.99035249748,0.0019100287430947203,0.057934729
3.766800555,2.346365133,3.728455029,4.181494031,0.530262129,1.1e-08,304.8444677,0.019493712,-0.038889218,12.10450347,1.200439651,3.138626923456402e-05,38247.28711872579,0.0003164800534068117,0.05838293
4.53699617,0.659486391,3.931940705,4.607864105,0.144919067,2.73e-08,369.3723741,0.03587899,-0.022643441,32.37035391,1.14639231,3.6692569317783353e-05,31243.173517543553,0.0010360776536296327,0.058522431
4.491888909,1.468057853,1.406576731,1.409967894,0.767389376,6.2e-08,461.3489487,0.036083645,-0.022457235,39.05572016,0.134005353,3.966467562301441e-06,33784.557895702754,0.0011560228279609282,0.058540879999999997
3.389142408,1.261226061,2.845704892,3.366045375,0.104032682,6.6e-08,398.9370298,0.035403511,-0.023080418,41.75232085,0.808364716,1.942829779891162e-05,41607.59343751077,0.001003478389412418,0.058483929
0.878629842,2.957367199,1.274449337,2.848223635,0.402216205,7.28e-09,394.515587,0.026960158,-0.03059192,37.79773122,1.185127462,9.736598987552353e-06,121718.83257337734,0.0003105331395387309,0.057552078000000007
1.227329213,2.106943534,1.874442617,2.453343774,0.48876444,6.43e-08,415.9014885,0.028201207,-0.029791271,64.9580618,1.036419741,9.53243079785037e-06,108725.65067387848,0.0005974492808034882,0.057992478
4.543493848,2.294190394,1.946581151,1.363889776,0.181823684,1.75e-08,343.8793421,0.036084316,-0.022422558,50.96415757,0.216028187,5.649373498505815e-06,38239.31752027665,0.0013327684926117188,0.058506874
0.541386732,1.443004456,1.42332275,2.305466725,0.30573468,1.2e-09,302.209272,0.029869494,-0.027715964,124.0739054,1.637878323,7.341024470749788e-06,223113.04498794465,0.0005561033215547931,0.057585458
0.956621943,2.504600421,4.048483289,4.080035131,0.754707686,2.07e-08,395.111911,0.035571533,-0.021603789,176.8163585,5.087338952,3.303690361150645e-05,153989.58122177425,0.001148235855290436,0.057175322
3.485757961,1.586327408,1.252381345,3.936219616,0.653895034,4.97e-08,367.2102093,0.020394868,-0.038074692,3.010903367,0.48483149,1.7062283898687193e-05,28415.3922698065,0.00010596029568802793,0.058469560000000004
0.522777127,2.67383418,0.628058263,1.102994065,0.58824124,2.23e-09,434.9739212,0.03124017,-0.025806107,124.9400343,0.356065825,1.6110530891478016e-06,221014.33366689863,0.0005653028571816665,0.057046277
1.223636231,0.951643853,3.332097242,0.898335737,0.222928564,2.11e-08,427.6707168,0.039452844,-0.018775512,260.6646043,2.00211428,1.190987912651534e-05,168105.34000656896,0.0015506027606845454,0.058228356
2.969302052,2.869215443,4.891924037,4.586692745,0.248633168,4.47e-08,376.167176,0.037942789,-0.020278546,69.27340395,2.346494953,4.4968671120814006e-05,52180.660324514494,0.0013275685573770964,0.058221335
3.61352839,1.046929271,1.990462166,2.90978775,0.092613564,3.77e-09,301.4545963,0.035040281,-0.023497367,29.50553853,0.441954461,1.2428804384327474e-05,35558.88783295178,0.0008297655052826975,0.058537648
3.433825668,1.315551267,1.033950664,4.360104218,0.266641187,6.46e-09,350.4547259,0.031766911,-0.026744555,4.298070435,0.550234061,2.007956276740743e-05,27402.69135208084,0.00015684847812124202,0.058511466
1.509211893,2.390480585,3.066742964,0.761680043,0.360899249,1.38e-08,426.66957,0.03932989,-0.018729146,205.1518835,1.362688245,9.985068895147986e-06,136472.5931597895,0.0015032460272796095,0.058059035999999994
3.704806496,1.484387854,4.57859395,2.869320274,0.799830773,1.09e-08,314.4746686,0.037051981,-0.021331962,69.91297759,1.415094493,2.9196521393764036e-05,48467.91417083832,0.001442458970765128,0.058383942999999994
1.567620894,2.020528442,4.028278009,2.927419316,0.3797534,1.2e-09,321.5284844,0.037918839,-0.020116962,159.2065347,2.68485326,2.4796807569482916e-05,108274.14990727321,0.0014704020750691245,0.058035801
1.964298642,1.611433753,3.301321408,4.373159146,0.729159604,1.58e-09,429.4070049,0.024218012,-0.033952443,29.48181322,2.0379544,3.002324395516255e-05,67879.22061465213,0.0004343275151517602,0.058170454999999996
3.859211323,2.355924843,1.917754235,0.939244992,0.445498053,1.59e-09,451.1534802,0.042741807,-0.015717016,97.63001194,0.225733213,4.559962460857515e-06,49503.30511219826,0.0019721917904011363,0.058458823
3.423348046,1.070828131,2.93846078,1.582005037,0.756381481,3.35e-09,364.3099416,0.04963612,-0.008839506,144.4101136,0.609260552,1.113729169269158e-05,54704.55195133336,0.002639818962935134,0.058475626
3.459258015,1.249823494,3.555254409,4.396286639,0.265857402,3.05e-08,489.142273,0.036049925,-0.022408101,40.31819818,1.277116074,3.1967170124963854e-05,39950.86424627473,0.0010091946429859656,0.058458025999999996
3.057388715,1.685771662,3.762932085,4.724974918,0.826107451,1.4e-08,489.1087124,0.036355014,-0.021963118,45.58901457,1.634030863,3.648504585205155e-05,44786.31792395345,0.0010179228095377145,0.058318131999999995
0.921536455,0.92005013,4.842642303,4.967260788,0.609641678,3.37e-08,361.5005549,0.026917346,-0.030675507,103.0769359,7.709037597,4.812486421080752e-05,160188.24620950854,0.0006434737775029184,0.057592853
2.154721114,1.386993224,1.671788114,4.816370689,0.785564835,1.38e-09,461.997575,0.024345996,-0.033951137,8.115528094,1.216085897,2.599230211197001e-05,46786.38666791913,0.00017345917631131626,0.058297133
1.693410655,1.499957546,0.583053886,0.526737901,0.636427312,9.34e-09,418.7888106,0.035995731,-0.022363464,113.3430132,0.057529659,6.174046503295867e-07,93179.82779897943,0.0012163900264391926,0.058359195
1.597953395,0.643479609,2.95523809,0.714687537,0.431554557,4.44e-09,495.0968987,0.039966514,-0.018438656,198.3364478,1.205848953,9.244210444129974e-06,130443.69341090758,0.0015204755600964554,0.058405170000000006
4.878547496,1.95826812,3.68055727,1.164230686,0.255267445,5.01e-08,395.5227139,0.040010141,-0.018504434,69.4508466,0.62456767,1.4901934907973883e-05,41911.850632618174,0.001657069433864355,0.058514575
2.268939761,2.71085857,4.056833641,2.069879435,0.113031703,2.6e-08,454.9413736,0.038055164,-0.020146459,129.6311772,1.718155071,2.0742300066185233e-05,82833.39193424319,0.0015649628027173746,0.058201623
4.514209498,0.879357282,1.371825199,4.234631139,0.531966528,5.48e-08,453.6274259,0.011011257,-0.047556001,0.700170707,0.437135511,1.981400525999983e-05,22061.94584405817,3.173657989866625e-05,0.058567258
4.076650866,2.161848012,2.806659164,1.340754828,0.714237625,2.76e-08,459.1260229,0.045130043,-0.013290355,103.6443396,0.45569989,9.67495917167049e-06,47100.962589521536,0.002200471792970481,0.058420398
2.761866919,1.548336701,1.987703645,3.288488682,0.344610987,1.2e-08,352.2080667,0.034655465,-0.023781562,31.77833004,0.650312333,1.4765123591988384e-05,44043.812362861776,0.0007215163341944449,0.058437027
3.096067481,2.252743968,4.37230169,4.628128933,0.79448432,4.47e-08,324.4506073,0.034180793,-0.024074201,48.1202461,1.930363726,4.053659948884857e-05,47620.267865118636,0.0010104992738868568,0.058254994000000004
2.716329622,1.526828859,2.631920692,2.586792812,0.7420856,1.03e-08,385.0327489,0.034313917,-0.02407534,59.49582309,0.764845859,1.3618503581192626e-05,56162.25413020154,0.0010593560392371398,0.058389257
1.378593445,1.76159322,4.098103898,0.965946074,0.303472214,1.2e-08,488.7261313,0.040725151,-0.017343759,236.0617931,2.656599426,1.7727507376678803e-05,149857.47119162706,0.0015752420698340824,0.05806891
3.751034519,0.518382611,3.112788922,2.560161425,0.062876741,1.27e-09,400.1489216,0.025775443,-0.032779742,28.18338811,0.712212189,1.6243881394983952e-05,43844.95131932744,0.0006427966564436893,0.058555184999999996
1.763475631,2.229300285,3.978905637,2.19107706,0.156346375,2.17e-08,427.0518277,0.036418434,-0.021703261,149.1324743,2.155945502,2.0632508751008618e-05,104492.64934370168,0.0014272054085782352,0.058121695
0.609421849,2.153356697,1.997028439,3.099460982,0.839575571,3.52e-09,424.8324912,0.025775084,-0.031085525,87.22494339,2.710331965,1.3594780965115182e-05,199365.62214241136,0.0004375124580289638,0.056860609
3.404625332,0.596002193,4.241374799,2.47396408,0.802906732,1.09e-09,326.5145735,0.045515135,-0.012936325,118.5032604,1.299341376,2.4109758454722535e-05,53892.757923731486,0.0021988717030905097,0.05845146
